2000 Treeline Meterological Hourly Data (Summary),,,,,,,,,
,,,,,,,,,
Reference Dataset with the following format:,,,,,,,,,
,"[Year of data collection] Meteorological data from Dry Creek Experimental Watershed. Watershed Process Research Group, Boise State University",,,,,,,,
, URL: earth.boisestate.edu/drycreek. Multi-paged. [month and day of data download].,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,Column.Variable-units| Description,,,,,,,,
,1. DateTime| Time stamp of variable collection time [MM/DD/YY  hr:mm],,,,,,,,
,2. Precipitation-mm| Cumulative Shielded Rain gage Depth [mm],,,,,,,,
,"3. AirTemperature-C| Air Temperature at 2m above ground, Averaged [C]",,,,,,,,
,"4. SolarRadiation-Watts/m2| Solar Radiation, Averaged [Watts/m2]",,,,,,,,
,"5. Net Radiation-Watts/m2| Net Radiation, Averaged [Watts/m2]",,,,,,,,
,"6. Relative Humidity-%| Relative Humidity at 2m above ground , Averaged [%]",,,,,,,,
,7. Wind Direction-Degree| Mean Resultant Wind Direction at 2m above ground [Degree],,,,,,,,
,"8. Wind Speed-m/s| Wind Speed at 2m above ground, Averaged [m/s]",,,,,,,,
,"9.Snow Depth-cm| Filtered depth of snow above ground, Acoustic Sensor [cm]",,,,,,,,
,Note: -6999 denotes missing data,,,,,,,,
,,,,,,,,,
DateTime,Precipitation-mm,AirTemperature-C,SolarRadiation-Watts/m2,NetRadiation-Watts/m2,RelativeHumidity-%,WindDirection-Degree,WindSpeed-m/s,SnowDepth-cm,
09/26/2000 11:00,404.40,16.4,-6999,-6999,23.53,233.2,0.74,-6999,
09/26/2000 12:00,404.40,17.1,-6999,-6999,24.02,236.4,0.75,-6999,
09/26/2000 13:00,404.40,18.5,-6999,-6999,21.73,220.9,0.98,-6999,
09/26/2000 14:00,404.40,18.8,-6999,-6999,21.60,219.9,1.05,-6999,
09/26/2000 15:00,404.40,19.6,-6999,-6999,21.60,216.3,1.05,-6999,
09/26/2000 16:00,404.40,19.3,-6999,-6999,21.68,212.7,1.21,-6999,
09/26/2000 17:00,404.40,18.5,-6999,-6999,21.97,210.9,0.78,-6999,
09/26/2000 18:00,404.40,16.3,-6999,-6999,24.81,208.0,0.36,-6999,
09/26/2000 19:00,404.40,14.2,-6999,-6999,28.61,18.0,0.47,-6999,
09/26/2000 20:00,404.40,14.7,-6999,-6999,22.93,352.2,1.09,-6999,
09/26/2000 21:00,404.40,15.0,-6999,-6999,14.22,358.6,0.54,-6999,
09/26/2000 22:00,404.40,15.1,-6999,-6999,13.29,337.0,0.04,-6999,
09/26/2000 23:00,404.40,14.4,-6999,-6999,15.34,172.3,0.11,-6999,
09/27/2000 00:00,404.40,15.0,-6999,-6999,15.13,140.9,1.08,-6999,
09/27/2000 01:00,404.40,15.0,-6999,-6999,13.84,135.6,0.83,-6999,
09/27/2000 02:00,404.40,14.1,-6999,-6999,13.90,186.0,0.13,-6999,
09/27/2000 03:00,404.50,13.9,-6999,-6999,15.38,110.3,0.56,-6999,
09/27/2000 04:00,404.50,14.0,-6999,-6999,17.72,95.7,0.32,-6999,
09/27/2000 05:00,404.50,14.0,-6999,-6999,18.09,116.7,0.41,-6999,
09/27/2000 06:00,404.50,14.1,-6999,-6999,19.04,121.4,1.03,-6999,
09/27/2000 07:00,404.50,13.9,-6999,-6999,19.97,114.4,1.14,-6999,
09/27/2000 08:00,404.50,15.5,-6999,-6999,19.27,146.4,1.62,-6999,
09/27/2000 09:00,404.50,17.3,-6999,-6999,18.71,171.6,1.53,-6999,
09/27/2000 10:00,404.50,18.1,-6999,-6999,18.80,193.1,0.58,-6999,
09/27/2000 11:00,404.50,18.8,-6999,-6999,19.29,201.3,0.71,-6999,
09/27/2000 12:00,404.50,19.8,-6999,-6999,18.52,234.8,0.70,-6999,
09/27/2000 13:00,404.60,21.1,-6999,-6999,17.83,237.2,0.61,-6999,
09/27/2000 14:00,404.60,22.2,-6999,-6999,16.18,230.2,0.70,-6999,
09/27/2000 15:00,404.60,22.9,-6999,-6999,16.55,232.4,0.68,-6999,
09/27/2000 16:00,404.60,22.2,-6999,-6999,18.82,245.1,0.78,-6999,
09/27/2000 17:00,404.60,20.8,-6999,-6999,21.04,267.3,0.62,-6999,
09/27/2000 18:00,404.60,19.6,-6999,-6999,21.36,342.7,0.92,-6999,
09/27/2000 19:00,404.60,18.6,-6999,-6999,17.94,31.6,2.33,-6999,
09/27/2000 20:00,404.60,18.4,-6999,-6999,15.93,1.9,2.31,-6999,
09/27/2000 21:00,404.60,18.3,-6999,-6999,13.73,4.1,1.36,-6999,
09/27/2000 22:00,404.60,18.7,-6999,-6999,12.63,31.4,0.72,-6999,
09/27/2000 23:00,404.60,18.6,-6999,-6999,14.03,40.6,0.64,-6999,
09/28/2000 00:00,404.70,18.8,-6999,-6999,15.27,77.3,0.58,-6999,
09/28/2000 01:00,404.70,19.0,-6999,-6999,15.08,120.4,2.48,-6999,
09/28/2000 02:00,404.70,19.5,-6999,-6999,13.83,127.3,3.67,-6999,
09/28/2000 03:00,404.70,19.5,-6999,-6999,13.32,146.8,1.77,-6999,
09/28/2000 04:00,404.70,18.8,-6999,-6999,13.88,119.3,0.81,-6999,
09/28/2000 05:00,404.70,17.6,-6999,-6999,15.25,319.2,0.52,-6999,
09/28/2000 06:00,404.70,17.5,-6999,-6999,15.55,313.1,0.60,-6999,
09/28/2000 07:00,404.70,16.2,-6999,-6999,18.61,10.1,0.59,-6999,
09/28/2000 08:00,404.70,16.7,-6999,-6999,20.32,11.9,0.57,-6999,
09/28/2000 09:00,404.70,18.6,-6999,-6999,19.13,270.5,0.19,-6999,
09/28/2000 10:00,404.70,20.0,-6999,-6999,20.17,184.4,0.87,-6999,
09/28/2000 11:00,404.70,20.8,-6999,-6999,18.78,227.9,0.67,-6999,
09/28/2000 12:00,404.70,22.3,-6999,-6999,16.87,241.1,0.84,-6999,
09/28/2000 13:00,404.70,23.4,-6999,-6999,15.68,221.6,0.94,-6999,
09/28/2000 14:00,404.70,22.2,-6999,-6999,18.33,231.2,0.69,-6999,
09/28/2000 15:00,404.70,21.5,-6999,-6999,21.04,213.4,0.62,-6999,
09/28/2000 16:00,404.70,21.0,-6999,-6999,22.41,244.4,0.40,-6999,
09/28/2000 17:00,404.70,20.5,-6999,-6999,23.57,240.0,0.28,-6999,
09/28/2000 18:00,404.70,19.6,-6999,-6999,22.34,347.7,0.96,-6999,
09/28/2000 19:00,404.70,18.7,-6999,-6999,21.53,359.6,2.08,-6999,
09/28/2000 20:00,404.70,18.2,-6999,-6999,22.62,45.0,2.94,-6999,
09/28/2000 21:00,404.70,18.0,-6999,-6999,23.13,34.7,3.76,-6999,
09/28/2000 22:00,404.70,18.2,-6999,-6999,21.49,43.2,3.42,-6999,
09/28/2000 23:00,404.70,18.0,-6999,-6999,21.61,28.6,3.47,-6999,
09/29/2000 00:00,404.70,16.8,-6999,-6999,23.15,14.1,4.77,-6999,
09/29/2000 01:00,404.70,16.7,-6999,-6999,22.67,51.6,3.65,-6999,
09/29/2000 02:00,404.70,17.1,-6999,-6999,21.11,21.6,2.93,-6999,
09/29/2000 03:00,404.70,16.9,-6999,-6999,21.86,8.6,2.46,-6999,
09/29/2000 04:00,404.70,16.6,-6999,-6999,22.77,5.0,1.87,-6999,
09/29/2000 05:00,404.70,16.2,-6999,-6999,23.28,331.6,0.95,-6999,
09/29/2000 06:00,404.70,15.3,-6999,-6999,25.27,350.6,1.59,-6999,
09/29/2000 07:00,404.70,15.0,-6999,-6999,26.92,347.2,1.57,-6999,
09/29/2000 08:00,404.70,15.8,-6999,-6999,26.99,324.9,1.26,-6999,
09/29/2000 09:00,404.70,16.3,-6999,-6999,28.62,353.5,1.81,-6999,
09/29/2000 10:00,404.70,17.6,-6999,-6999,28.45,304.6,1.20,-6999,
09/29/2000 11:00,404.70,17.8,-6999,-6999,27.94,295.7,1.37,-6999,
09/29/2000 12:00,404.70,19.0,-6999,-6999,25.83,305.2,1.53,-6999,
09/29/2000 13:00,404.70,19.0,-6999,-6999,27.35,281.5,1.83,-6999,
09/29/2000 14:00,404.70,19.1,-6999,-6999,30.55,290.7,2.49,-6999,
09/29/2000 15:00,404.70,18.8,-6999,-6999,35.11,290.8,2.52,-6999,
09/29/2000 16:00,404.70,18.9,-6999,-6999,34.14,303.0,1.95,-6999,
09/29/2000 17:00,404.70,17.3,-6999,-6999,37.33,324.7,2.06,-6999,
09/29/2000 18:00,404.70,16.5,-6999,-6999,39.52,323.8,1.50,-6999,
09/29/2000 19:00,404.70,15.8,-6999,-6999,40.60,333.3,1.42,-6999,
09/29/2000 20:00,404.70,14.9,-6999,-6999,43.54,17.5,1.28,-6999,
09/29/2000 21:00,404.70,15.0,-6999,-6999,43.91,349.6,1.80,-6999,
09/29/2000 22:00,404.70,14.3,-6999,-6999,46.95,55.3,2.54,-6999,
09/29/2000 23:00,404.70,14.1,-6999,-6999,47.14,10.9,1.97,-6999,
09/30/2000 00:00,404.70,14.4,-6999,-6999,42.79,342.3,1.46,-6999,
09/30/2000 01:00,404.70,13.4,-6999,-6999,49.11,336.0,0.33,-6999,
09/30/2000 02:00,404.70,12.9,-6999,-6999,50.75,293.9,0.57,-6999,
09/30/2000 03:00,404.70,12.6,-6999,-6999,51.68,324.8,0.42,-6999,
09/30/2000 04:00,404.70,13.1,-6999,-6999,49.53,319.9,1.11,-6999,
09/30/2000 05:00,404.70,13.4,-6999,-6999,49.34,343.7,2.17,-6999,
09/30/2000 06:00,404.70,13.0,-6999,-6999,52.94,340.0,2.32,-6999,
09/30/2000 07:00,404.70,13.0,-6999,-6999,47.54,314.7,1.61,-6999,
09/30/2000 08:00,404.70,13.2,-6999,-6999,49.38,311.2,0.81,-6999,
09/30/2000 09:00,404.70,15.6,-6999,-6999,42.58,267.5,0.20,-6999,
09/30/2000 10:00,404.70,17.2,-6999,-6999,38.27,221.1,0.74,-6999,
09/30/2000 11:00,404.70,18.3,-6999,-6999,37.19,238.8,0.81,-6999,
09/30/2000 12:00,404.70,19.6,-6999,-6999,36.41,233.0,1.07,-6999,
09/30/2000 13:00,404.70,19.8,-6999,-6999,37.19,241.8,1.27,-6999,
09/30/2000 14:00,404.70,20.4,-6999,-6999,35.83,252.1,1.42,-6999,
09/30/2000 15:00,404.70,19.5,-6999,-6999,37.42,294.0,1.81,-6999,
09/30/2000 16:00,404.70,19.2,-6999,-6999,38.05,259.4,1.02,-6999,
09/30/2000 17:00,404.70,19.6,-6999,-6999,36.74,217.4,0.82,-6999,
09/30/2000 18:00,404.70,18.7,-6999,-6999,38.48,280.4,0.24,-6999,
09/30/2000 19:00,404.70,18.0,-6999,-6999,39.49,305.9,0.38,-6999,
09/30/2000 20:00,404.70,17.6,-6999,-6999,40.23,303.5,0.16,-6999,
09/30/2000 21:00,404.70,17.4,-6999,-6999,40.53,222.4,0.88,-6999,
09/30/2000 22:00,404.70,16.8,-6999,-6999,44.89,315.6,1.54,-6999,
09/30/2000 23:00,404.70,16.6,-6999,-6999,49.02,314.9,2.56,-6999,
10/01/2000 00:00,404.80,15.6,-6999,-6999,54.12,310.9,2.84,-6999,
10/01/2000 01:00,404.80,14.8,-6999,-6999,58.64,309.6,2.64,-6999,
10/01/2000 02:00,404.80,14.3,-6999,-6999,61.66,309.8,2.54,-6999,
10/01/2000 03:00,404.80,13.9,-6999,-6999,62.02,311.2,2.60,-6999,
10/01/2000 04:00,404.80,13.4,-6999,-6999,63.29,307.8,1.51,-6999,
10/01/2000 05:00,404.80,12.6,-6999,-6999,68.08,305.2,1.36,-6999,
10/01/2000 06:00,404.80,12.1,-6999,-6999,70.70,308.8,1.09,-6999,
10/01/2000 07:00,404.80,12.1,-6999,-6999,71.30,305.7,1.30,-6999,
10/01/2000 08:00,404.80,12.5,-6999,-6999,69.54,296.9,1.40,-6999,
10/01/2000 09:00,404.80,13.2,-6999,-6999,65.69,296.0,1.62,-6999,
10/01/2000 10:00,404.80,13.3,-6999,-6999,65.38,251.0,1.82,-6999,
10/01/2000 11:00,404.80,10.8,-6999,-6999,85.00,315.8,3.14,-6999,
10/01/2000 12:00,404.80,11.8,-6999,-6999,83.80,325.6,2.37,-6999,
10/01/2000 13:00,404.90,14.7,-6999,-6999,65.34,313.5,2.26,-6999,
10/01/2000 14:00,404.90,15.2,-6999,-6999,58.82,308.6,1.89,-6999,
10/01/2000 15:00,404.90,15.7,-6999,-6999,56.82,332.9,2.33,-6999,
10/01/2000 16:00,404.90,15.1,-6999,-6999,54.02,340.4,3.03,-6999,
10/01/2000 17:00,404.90,14.6,-6999,-6999,53.03,358.9,2.65,-6999,
10/01/2000 18:00,404.90,14.3,-6999,-6999,52.07,14.3,2.07,-6999,
10/01/2000 19:00,404.90,13.4,-6999,-6999,55.46,46.4,2.83,-6999,
10/01/2000 20:00,404.90,12.6,-6999,-6999,57.19,43.8,4.16,-6999,
10/01/2000 21:00,404.90,12.4,-6999,-6999,56.99,73.1,4.87,-6999,
10/01/2000 22:00,404.90,11.7,-6999,-6999,58.07,59.0,3.49,-6999,
10/01/2000 23:00,404.90,11.2,-6999,-6999,60.48,42.2,3.43,-6999,
10/02/2000 00:00,405.10,10.6,-6999,-6999,59.45,54.9,4.15,-6999,
10/02/2000 01:00,405.10,10.6,-6999,-6999,60.36,46.8,3.18,-6999,
10/02/2000 02:00,405.10,10.3,-6999,-6999,61.64,28.5,3.29,-6999,
10/02/2000 03:00,405.10,9.5,-6999,-6999,64.70,53.5,3.31,-6999,
10/02/2000 04:00,405.10,9.7,-6999,-6999,62.51,344.6,2.22,-6999,
10/02/2000 05:00,405.10,9.4,-6999,-6999,64.80,339.2,1.73,-6999,
10/02/2000 06:00,405.10,9.2,-6999,-6999,62.24,333.0,1.90,-6999,
10/02/2000 07:00,405.10,8.7,-6999,-6999,55.60,334.3,1.37,-6999,
10/02/2000 08:00,405.10,9.0,-6999,-6999,45.57,327.4,1.18,-6999,
10/02/2000 09:00,405.10,9.4,-6999,-6999,44.29,323.5,1.32,-6999,
10/02/2000 10:00,405.10,11.3,-6999,-6999,43.60,300.2,1.68,-6999,
10/02/2000 11:00,405.10,12.6,-6999,-6999,45.21,266.1,1.46,-6999,
10/02/2000 12:00,405.10,13.5,-6999,-6999,33.76,246.1,1.50,-6999,
10/02/2000 13:00,405.10,14.3,-6999,-6999,30.10,223.3,1.63,-6999,
10/02/2000 14:00,405.10,14.0,-6999,-6999,32.93,262.6,1.44,-6999,
10/02/2000 15:00,405.10,12.3,-6999,-6999,25.28,289.5,2.06,-6999,
10/02/2000 16:00,405.10,12.0,-6999,-6999,24.04,283.1,1.57,-6999,
10/02/2000 17:00,405.10,11.6,-6999,-6999,23.48,318.2,1.46,-6999,
10/02/2000 18:00,405.10,10.6,-6999,-6999,27.17,315.2,1.23,-6999,
10/02/2000 19:00,405.10,9.6,-6999,-6999,27.58,335.7,1.43,-6999,
10/02/2000 20:00,405.10,9.5,-6999,-6999,26.98,358.4,2.92,-6999,
10/02/2000 21:00,405.10,9.4,-6999,-6999,28.54,350.2,3.76,-6999,
10/02/2000 22:00,405.10,8.7,-6999,-6999,30.97,7.5,3.66,-6999,
10/02/2000 23:00,405.10,8.7,-6999,-6999,31.86,22.2,3.26,-6999,
10/03/2000 00:00,405.10,8.3,-6999,-6999,32.67,51.9,3.02,-6999,
10/03/2000 01:00,405.10,8.1,-6999,-6999,33.37,44.2,3.12,-6999,
10/03/2000 02:00,405.10,8.4,-6999,-6999,32.61,352.9,1.37,-6999,
10/03/2000 03:00,405.10,7.8,-6999,-6999,35.30,355.5,1.01,-6999,
10/03/2000 04:00,405.10,6.9,-6999,-6999,38.81,14.1,1.31,-6999,
10/03/2000 05:00,405.10,6.7,-6999,-6999,42.89,339.0,0.79,-6999,
10/03/2000 06:00,405.10,6.2,-6999,-6999,47.17,305.4,0.42,-6999,
10/03/2000 07:00,405.10,5.6,-6999,-6999,50.83,326.9,0.34,-6999,
10/03/2000 08:00,405.10,7.5,-6999,-6999,45.29,294.4,0.16,-6999,
10/03/2000 09:00,405.10,10.4,-6999,-6999,36.88,201.7,0.40,-6999,
10/03/2000 10:00,405.10,10.9,-6999,-6999,35.56,246.6,0.60,-6999,
10/03/2000 11:00,405.10,11.3,-6999,-6999,36.36,232.9,0.92,-6999,
10/03/2000 12:00,405.10,12.6,-6999,-6999,36.19,219.9,1.18,-6999,
10/03/2000 13:00,405.10,12.8,-6999,-6999,35.70,223.7,1.46,-6999,
10/03/2000 14:00,405.10,13.7,-6999,-6999,29.75,264.8,1.59,-6999,
10/03/2000 15:00,405.10,14.0,-6999,-6999,26.72,243.4,1.46,-6999,
10/03/2000 16:00,405.10,13.7,-6999,-6999,24.92,225.5,1.36,-6999,
10/03/2000 17:00,405.10,12.2,-6999,-6999,28.45,248.2,1.16,-6999,
10/03/2000 18:00,405.10,11.2,-6999,-6999,30.38,301.1,1.11,-6999,
10/03/2000 19:00,405.10,9.6,-6999,-6999,32.94,17.7,1.87,-6999,
10/03/2000 20:00,405.10,8.6,-6999,-6999,33.37,54.5,2.48,-6999,
10/03/2000 21:00,405.10,8.6,-6999,-6999,35.70,60.0,3.44,-6999,
10/03/2000 22:00,405.10,8.9,-6999,-6999,34.79,65.0,4.05,-6999,
10/03/2000 23:00,405.10,9.4,-6999,-6999,29.57,64.3,3.70,-6999,
10/04/2000 00:00,405.10,9.0,-6999,-6999,30.09,58.8,2.95,-6999,
10/04/2000 01:00,405.10,8.8,-6999,-6999,29.83,31.8,1.90,-6999,
10/04/2000 02:00,405.10,8.3,-6999,-6999,31.11,357.6,1.31,-6999,
10/04/2000 03:00,405.10,8.6,-6999,-6999,32.59,347.3,1.25,-6999,
10/04/2000 04:00,405.10,7.9,-6999,-6999,34.96,38.7,1.90,-6999,
10/04/2000 05:00,405.10,7.6,-6999,-6999,37.49,30.2,1.57,-6999,
10/04/2000 06:00,405.10,7.4,-6999,-6999,39.00,38.8,1.89,-6999,
10/04/2000 07:00,405.10,7.2,-6999,-6999,44.55,350.0,1.52,-6999,
10/04/2000 08:00,405.10,8.6,-6999,-6999,41.98,343.3,1.37,-6999,
10/04/2000 09:00,405.10,10.7,-6999,-6999,36.72,345.3,0.72,-6999,
10/04/2000 10:00,405.10,11.0,-6999,-6999,36.20,213.6,0.98,-6999,
10/04/2000 11:00,405.10,11.3,-6999,-6999,35.47,241.9,1.00,-6999,
10/04/2000 12:00,405.10,12.1,-6999,-6999,34.91,219.6,1.22,-6999,
10/04/2000 13:00,405.10,12.7,-6999,-6999,35.49,216.0,1.56,-6999,
10/04/2000 14:00,405.10,13.1,-6999,-6999,33.51,245.1,1.68,-6999,
10/04/2000 15:00,405.10,13.3,-6999,-6999,28.60,295.6,1.67,-6999,
10/04/2000 16:00,405.10,12.2,-6999,-6999,28.85,326.6,2.17,-6999,
10/04/2000 17:00,405.10,11.9,-6999,-6999,30.49,316.6,2.22,-6999,
10/04/2000 18:00,405.10,11.1,-6999,-6999,31.46,307.0,1.99,-6999,
10/04/2000 19:00,405.10,9.7,-6999,-6999,31.00,329.5,1.52,-6999,
10/04/2000 20:00,405.10,8.4,-6999,-6999,32.21,35.8,1.69,-6999,
10/04/2000 21:00,405.10,8.1,-6999,-6999,33.50,72.6,3.27,-6999,
10/04/2000 22:00,405.10,8.6,-6999,-6999,33.54,36.6,2.88,-6999,
10/04/2000 23:00,405.10,8.0,-6999,-6999,34.68,67.2,3.06,-6999,
10/05/2000 00:00,405.10,8.1,-6999,-6999,35.64,70.0,4.02,-6999,
10/05/2000 01:00,405.10,7.9,-6999,-6999,37.22,61.8,3.83,-6999,
10/05/2000 02:00,405.10,7.5,-6999,-6999,37.13,349.8,2.56,-6999,
10/05/2000 03:00,405.10,6.9,-6999,-6999,34.37,302.8,0.75,-6999,
10/05/2000 04:00,405.10,5.6,-6999,-6999,38.20,317.3,0.51,-6999,
10/05/2000 05:00,405.10,5.6,-6999,-6999,35.35,319.6,0.61,-6999,
10/05/2000 06:00,405.10,4.5,-6999,-6999,38.64,7.0,1.02,-6999,
10/05/2000 07:00,405.10,6.3,-6999,-6999,23.24,328.7,0.84,-6999,
10/05/2000 08:00,405.10,7.5,-6999,-6999,22.99,314.7,0.27,-6999,
10/05/2000 09:00,405.10,9.2,-6999,-6999,25.11,172.7,0.69,-6999,
10/05/2000 10:00,405.10,8.9,-6999,-6999,31.49,193.1,0.84,-6999,
10/05/2000 11:00,405.10,9.8,-6999,-6999,32.51,221.4,0.89,-6999,
10/05/2000 12:00,405.10,11.0,-6999,-6999,33.65,237.8,0.93,-6999,
10/05/2000 13:00,405.10,11.9,-6999,-6999,32.20,215.9,1.46,-6999,
10/05/2000 14:00,405.10,12.6,-6999,-6999,30.38,219.7,1.37,-6999,
10/05/2000 15:00,405.10,13.0,-6999,-6999,29.98,226.1,1.01,-6999,
10/05/2000 16:00,405.10,12.6,-6999,-6999,30.70,207.6,1.16,-6999,
10/05/2000 17:00,405.10,11.4,-6999,-6999,32.34,201.8,0.98,-6999,
10/05/2000 18:00,405.10,10.5,-6999,-6999,29.80,331.4,0.61,-6999,
10/05/2000 19:00,405.10,9.6,-6999,-6999,24.37,350.9,2.38,-6999,
10/05/2000 20:00,405.10,9.8,-6999,-6999,25.29,16.0,2.79,-6999,
10/05/2000 21:00,405.10,9.9,-6999,-6999,22.27,343.4,2.36,-6999,
10/05/2000 22:00,405.10,9.8,-6999,-6999,20.57,350.4,1.51,-6999,
10/05/2000 23:00,405.10,9.3,-6999,-6999,20.81,306.8,0.18,-6999,
10/06/2000 00:00,405.10,9.6,-6999,-6999,19.66,329.6,0.40,-6999,
10/06/2000 01:00,405.10,9.7,-6999,-6999,18.60,332.2,0.37,-6999,
10/06/2000 02:00,405.10,9.8,-6999,-6999,17.54,320.4,0.28,-6999,
10/06/2000 03:00,405.10,8.6,-6999,-6999,20.99,311.0,0.14,-6999,
10/06/2000 04:00,405.10,8.3,-6999,-6999,24.67,311.0,0.58,-6999,
10/06/2000 05:00,405.10,6.8,-6999,-6999,26.41,341.6,0.61,-6999,
10/06/2000 06:00,405.10,7.4,-6999,-6999,24.02,359.2,0.21,-6999,
10/06/2000 07:00,405.10,7.0,-6999,-6999,25.32,19.0,0.54,-6999,
10/06/2000 08:00,405.10,8.9,-6999,-6999,24.30,125.0,1.18,-6999,
10/06/2000 09:00,405.10,11.6,-6999,-6999,20.46,182.6,0.72,-6999,
10/06/2000 10:00,405.10,12.1,-6999,-6999,21.03,232.8,0.57,-6999,
10/06/2000 11:00,405.10,12.4,-6999,-6999,22.35,245.7,0.76,-6999,
10/06/2000 12:00,405.10,13.0,-6999,-6999,24.27,237.5,0.92,-6999,
10/06/2000 13:00,405.10,14.2,-6999,-6999,22.60,216.7,1.33,-6999,
10/06/2000 14:00,405.10,15.1,-6999,-6999,21.07,209.5,1.28,-6999,
10/06/2000 15:00,405.10,15.4,-6999,-6999,20.66,223.5,1.13,-6999,
10/06/2000 16:00,405.10,15.3,-6999,-6999,21.00,232.6,0.72,-6999,
10/06/2000 17:00,405.10,14.3,-6999,-6999,22.48,227.3,0.67,-6999,
10/06/2000 18:00,405.10,12.9,-6999,-6999,24.98,248.9,0.23,-6999,
10/06/2000 19:00,405.10,10.9,-6999,-6999,28.75,21.1,0.92,-6999,
10/06/2000 20:00,405.10,10.5,-6999,-6999,28.74,340.8,0.46,-6999,
10/06/2000 21:00,405.10,10.7,-6999,-6999,24.38,358.3,0.32,-6999,
10/06/2000 22:00,405.10,10.7,-6999,-6999,20.81,198.9,0.05,-6999,
10/06/2000 23:00,405.10,11.3,-6999,-6999,21.13,130.3,0.37,-6999,
10/07/2000 00:00,405.10,11.8,-6999,-6999,21.41,128.5,1.24,-6999,
10/07/2000 01:00,405.10,12.0,-6999,-6999,19.89,133.5,3.44,-6999,
10/07/2000 02:00,405.10,11.6,-6999,-6999,18.55,152.9,2.96,-6999,
10/07/2000 03:00,405.10,11.4,-6999,-6999,16.13,158.2,2.92,-6999,
10/07/2000 04:00,405.10,11.7,-6999,-6999,15.64,139.7,3.51,-6999,
10/07/2000 05:00,405.10,11.3,-6999,-6999,16.05,151.6,2.71,-6999,
10/07/2000 06:00,405.10,10.1,-6999,-6999,18.03,95.9,0.97,-6999,
10/07/2000 07:00,405.10,9.8,-6999,-6999,17.87,334.7,0.50,-6999,
10/07/2000 08:00,405.10,12.7,-6999,-6999,15.53,323.2,0.31,-6999,
10/07/2000 09:00,405.10,15.0,-6999,-6999,14.99,181.0,0.38,-6999,
10/07/2000 10:00,405.10,15.6,-6999,-6999,16.30,198.2,0.46,-6999,
10/07/2000 11:00,405.10,14.5,-6999,-6999,19.12,188.0,0.98,-6999,
10/07/2000 12:00,405.10,15.5,-6999,-6999,18.59,230.1,0.70,-6999,
10/07/2000 13:00,405.10,16.0,-6999,-6999,17.99,236.8,0.80,-6999,
10/07/2000 14:00,405.10,17.2,-6999,-6999,16.85,232.6,0.82,-6999,
10/07/2000 15:00,405.10,17.7,-6999,-6999,16.30,234.8,0.78,-6999,
10/07/2000 16:00,405.10,17.4,-6999,-6999,17.18,235.4,0.63,-6999,
10/07/2000 17:00,405.10,16.1,-6999,-6999,19.34,199.4,0.32,-6999,
10/07/2000 18:00,405.10,14.7,-6999,-6999,21.66,262.3,0.06,-6999,
10/07/2000 19:00,405.10,14.1,-6999,-6999,19.83,338.1,0.51,-6999,
10/07/2000 20:00,405.10,14.8,-6999,-6999,14.99,335.0,0.00,-6999,
10/07/2000 21:00,405.10,14.2,-6999,-6999,14.47,26.1,0.18,-6999,
10/07/2000 22:00,405.10,14.6,-6999,-6999,11.84,111.2,0.72,-6999,
10/07/2000 23:00,405.10,14.9,-6999,-6999,11.39,131.5,1.74,-6999,
10/08/2000 00:00,405.10,15.0,-6999,-6999,11.42,133.9,2.89,-6999,
10/08/2000 01:00,405.10,14.3,-6999,-6999,11.34,144.8,1.10,-6999,
10/08/2000 02:00,405.10,13.8,-6999,-6999,11.45,169.2,0.33,-6999,
10/08/2000 03:00,405.10,13.2,-6999,-6999,11.72,237.5,0.07,-6999,
10/08/2000 04:00,405.10,12.8,-6999,-6999,12.23,272.7,0.09,-6999,
10/08/2000 05:00,405.10,12.4,-6999,-6999,12.99,323.6,0.46,-6999,
10/08/2000 06:00,405.10,11.7,-6999,-6999,14.77,315.3,0.89,-6999,
10/08/2000 07:00,405.10,11.2,-6999,-6999,15.31,317.5,0.08,-6999,
10/08/2000 08:00,405.10,11.9,-6999,-6999,15.49,312.2,0.45,-6999,
10/08/2000 09:00,405.10,14.5,-6999,-6999,14.03,241.5,0.24,-6999,
10/08/2000 10:00,405.10,15.5,-6999,-6999,13.91,213.8,0.66,-6999,
10/08/2000 11:00,405.10,16.6,-6999,-6999,13.89,220.4,0.83,-6999,
10/08/2000 12:00,405.10,17.4,-6999,-6999,14.35,232.0,0.82,-6999,
10/08/2000 13:00,405.10,18.6,-6999,-6999,13.57,226.7,0.95,-6999,
10/08/2000 14:00,405.10,18.7,-6999,-6999,13.94,230.6,0.90,-6999,
10/08/2000 15:00,405.10,18.7,-6999,-6999,14.42,230.1,0.95,-6999,
10/08/2000 16:00,405.10,18.4,-6999,-6999,14.58,232.7,0.75,-6999,
10/08/2000 17:00,405.10,17.1,-6999,-6999,15.31,231.5,0.65,-6999,
10/08/2000 18:00,405.10,15.8,-6999,-6999,17.02,208.3,0.16,-6999,
10/08/2000 19:00,405.10,14.8,-6999,-6999,17.28,133.2,0.67,-6999,
10/08/2000 20:00,405.10,14.6,-6999,-6999,15.99,130.6,0.43,-6999,
10/08/2000 21:00,405.10,15.4,-6999,-6999,13.43,147.2,1.05,-6999,
10/08/2000 22:00,405.10,15.9,-6999,-6999,13.05,140.8,1.44,-6999,
10/08/2000 23:00,405.10,15.7,-6999,-6999,12.95,154.9,1.30,-6999,
