2012 Shingle Creek Ridge Meterological Hourly Data (Summary),,,,,,,,,,,
,,,,,,,,,,,
Reference Dataset with the following format:,,,,,,,,,,,
,"[Year of data collection] Meteorological data from Dry Creek Experimental Watershed. Watershed Process Research Group, Boise State University",,,,,,,,,,
01/12/2012 12:00,1.10,-4.2,374.9,167.4,67.4,39.8,0.7,-6999,,,
01/12/2012 13:00,1.10,-3.1,403.0,182.4,67.0,34.0,0.8,-6999,,,
01/12/2012 14:00,1.10,-3.0,416.3,200.3,69.4,54.6,1.0,-6999,,,
01/12/2012 15:00,1.10,-2.0,383.3,187.2,67.3,60.7,0.7,-6999,,,
01/12/2012 16:00,1.10,-1.4,317.3,152.8,65.4,57.8,0.5,-6999,,,
01/12/2012 17:00,1.10,-3.2,157.1,37.2,71.2,80.5,0.4,-6999,,,
01/12/2012 18:00,1.10,-6.0,9.6,-77.6,81.9,207.8,0.5,-6999,,,
01/12/2012 19:00,1.10,-3.6,0.0,-84.5,59.4,237.9,0.5,-6999,,,
01/12/2012 20:00,1.10,-3.7,0.0,-65.4,54.7,156.4,0.4,-6999,,,
01/12/2012 21:00,1.10,-4.2,0.0,-38.5,58.1,282.7,0.6,-6999,,,
01/12/2012 22:00,1.10,-3.5,0.0,-36.7,48.4,166.5,0.2,-6999,,,
01/12/2012 23:00,1.10,-5.0,0.0,-47.9,59.7,158.8,0.0,-6999,,,
01/13/2012 00:00,1.10,-5.0,0.0,-55.5,56.8,188.6,0.3,-6999,,,
01/13/2012 01:00,1.10,-4.7,0.0,-35.8,52.7,145.3,0.0,-6999,,,
01/13/2012 02:00,1.10,-4.0,0.0,-66.4,43.7,158.8,0.0,-6999,,,
01/13/2012 03:00,1.10,-4.6,0.0,-67.7,42.7,157.5,0.1,-6999,,,
01/13/2012 04:00,1.10,-4.1,0.0,-66.1,41.2,159.6,0.1,-6999,,,
01/13/2012 05:00,1.10,-3.7,0.0,-61.6,27.3,270.6,0.0,-6999,,,
01/13/2012 06:00,1.10,-3.6,0.0,-61.1,25.2,163.6,0.1,-6999,,,
01/13/2012 07:00,1.10,-3.2,0.0,-56.0,24.4,293.9,0.0,-6999,,,
01/13/2012 08:00,1.10,-3.7,0.0,-63.4,29.5,0.0,0.0,-6999,,,
01/13/2012 09:00,1.10,-4.1,0.0,-68.1,33.5,0.0,0.0,-6999,,,
01/13/2012 10:00,1.10,-4.0,36.2,-38.9,38.7,0.0,0.0,-6999,,,
01/13/2012 11:00,1.10,-1.3,222.1,81.7,42.7,326.1,0.2,-6999,,,
01/13/2012 12:00,1.10,0.7,383.3,188.2,37.8,15.4,0.8,-6999,,,
01/13/2012 13:00,1.10,1.3,391.6,192.8,35.7,57.5,0.9,-6999,,,
01/13/2012 14:00,1.10,1.9,365.0,184.4,39.4,39.8,0.5,-6999,,,
01/13/2012 15:00,1.10,3.2,383.1,203.6,35.8,60.0,0.6,1.28,,,
01/13/2012 16:00,1.10,2.4,187.3,67.3,28.6,72.9,0.4,0.48,,,
01/13/2012 17:00,1.10,3.0,114.9,16.4,23.8,60.8,0.0,0.29,,,
01/13/2012 18:00,1.10,1.8,0.5,-63.8,21.6,243.7,0.1,-6999,,,
01/13/2012 19:00,1.10,2.7,0.0,-40.7,19.3,205.9,0.2,-6999,,,
01/13/2012 20:00,1.10,2.8,0.0,-35.0,20.1,285.4,0.3,-6999,,,
01/13/2012 21:00,1.10,3.1,0.0,-42.4,18.4,172.6,0.3,-6999,,,
01/13/2012 22:00,1.10,3.1,0.0,-69.1,19.4,248.6,0.5,-6999,,,
01/13/2012 23:00,1.10,2.7,0.0,-65.2,20.6,265.6,1.0,-6999,,,
01/14/2012 00:00,1.10,2.9,0.0,-67.4,20.2,276.6,1.9,-6999,,,
01/14/2012 01:00,1.10,3.2,0.0,-72.5,19.3,276.8,2.5,-6999,,,
01/14/2012 02:00,1.10,3.4,0.0,-72.0,19.8,277.2,3.2,-6999,,,
01/14/2012 03:00,1.10,3.3,0.0,-71.8,20.0,279.4,3.2,-6999,,,
01/14/2012 04:00,1.10,3.2,0.0,-74.2,20.5,278.7,4.4,-6999,,,
01/14/2012 05:00,1.10,1.8,0.0,-56.8,24.1,268.5,3.2,-6999,,,
01/14/2012 06:00,1.10,1.3,0.0,-60.8,25.7,282.8,4.3,-6999,,,
01/14/2012 07:00,1.10,1.8,0.0,-52.5,23.2,290.4,3.4,-6999,,,
01/14/2012 08:00,1.10,2.2,0.0,-45.8,21.1,288.8,2.8,-6999,,,
01/14/2012 09:00,1.10,1.6,12.8,-42.5,22.9,287.2,4.7,-6999,,,
01/14/2012 10:00,1.10,2.2,101.1,24.0,22.9,290.7,3.4,-6999,,,
01/14/2012 11:00,1.10,3.1,177.2,84.7,23.0,303.2,3.2,-6999,,,
01/14/2012 12:00,1.10,4.8,243.2,134.0,21.6,332.5,1.7,-6999,,,
01/14/2012 13:00,1.10,5.6,303.3,176.1,21.1,69.3,1.1,0.69,,,
01/14/2012 14:00,1.10,5.3,230.9,129.0,21.5,121.7,1.1,2.28,,,
01/14/2012 15:00,1.10,5.2,171.9,90.0,21.7,110.5,1.2,-6999,,,
01/14/2012 16:00,1.10,5.8,158.0,70.1,21.8,116.2,1.1,-6999,,,
01/14/2012 17:00,1.10,5.8,29.8,-10.4,22.4,116.2,1.2,-6999,,,
01/14/2012 18:00,1.10,5.9,0.0,-17.3,22.4,301.6,1.4,-6999,,,
01/14/2012 19:00,1.10,6.3,0.0,-53.7,21.8,331.4,3.6,-6999,,,
01/14/2012 20:00,1.10,6.1,0.0,-77.2,21.7,340.9,2.2,-6999,,,
01/14/2012 21:00,1.10,5.5,0.0,-68.1,22.9,142.1,1.4,-6999,,,
01/14/2012 22:00,1.10,5.4,0.0,-63.6,23.1,113.0,2.2,-6999,,,
01/14/2012 23:00,1.10,5.0,0.0,-73.1,24.1,97.5,3.1,-6999,,,
01/15/2012 00:00,1.10,4.8,0.0,-84.7,25.5,76.8,4.0,-6999,,,
01/15/2012 01:00,1.10,4.5,0.0,-83.2,27.0,74.8,4.2,-6999,,,
01/15/2012 02:00,1.10,3.6,0.0,-83.9,28.3,80.6,3.3,-6999,,,
01/15/2012 03:00,1.10,2.1,0.0,-81.9,31.0,96.8,2.0,-6999,,,
01/15/2012 04:00,1.10,-0.1,0.0,-78.0,36.5,110.4,0.8,-6999,,,
01/15/2012 05:00,1.10,-1.3,0.0,-78.8,42.4,100.3,1.0,-6999,,,
01/15/2012 06:00,1.10,-3.0,0.0,-79.5,60.1,79.0,1.6,-6999,,,
01/15/2012 07:00,1.10,-3.3,0.0,-57.5,66.6,118.8,2.8,-6999,,,
01/15/2012 08:00,1.10,-4.0,0.0,-16.8,65.6,123.3,2.2,-6999,,,
01/15/2012 09:00,1.10,-5.1,4.3,-14.4,65.3,131.8,2.3,-6999,,,
01/15/2012 10:00,1.10,-6.0,66.6,34.7,66.1,127.7,2.2,-6999,,,
01/15/2012 11:00,1.10,-5.7,121.4,73.4,55.5,142.4,1.5,-6999,,,
01/15/2012 12:00,1.10,-5.8,168.3,104.4,56.2,115.3,2.0,-6999,,,
01/15/2012 13:00,1.10,-6.2,196.5,126.6,58.5,109.0,2.4,-6999,,,
01/15/2012 14:00,1.10,-5.6,270.5,167.0,48.4,98.5,2.5,-6999,,,
01/15/2012 15:00,1.10,-4.9,369.0,221.8,47.2,107.6,2.6,-6999,,,
01/15/2012 16:00,1.10,-5.3,275.3,137.3,45.1,106.7,2.8,-6999,,,
01/15/2012 17:00,1.10,-5.7,167.7,47.3,53.2,100.7,2.4,-6999,,,
01/15/2012 18:00,1.10,-7.4,14.9,-77.6,60.6,117.2,1.3,-6999,,,
01/15/2012 19:00,1.10,-8.3,0.0,-77.1,65.9,136.6,1.4,-6999,,,
01/15/2012 20:00,1.10,-8.6,0.0,-81.9,65.0,147.9,1.6,-6999,,,
01/15/2012 21:00,1.10,-8.7,0.0,-89.0,59.9,121.4,1.4,-6999,,,
01/15/2012 22:00,1.10,-8.9,0.0,-87.6,57.7,116.8,1.4,-6999,,,
01/15/2012 23:00,1.10,-9.4,0.0,-83.6,61.9,99.3,0.6,-6999,,,
01/16/2012 00:00,1.10,-9.5,0.0,-51.9,65.0,106.2,0.7,-6999,,,
01/16/2012 01:00,1.10,-9.5,0.0,-32.6,70.5,99.8,1.2,-6999,,,
01/16/2012 02:00,1.20,-10.1,0.0,-27.0,81.6,83.3,0.9,-6999,,,
01/16/2012 03:00,1.20,-10.7,0.0,-39.8,88.3,93.9,1.1,-6999,,,
01/16/2012 04:00,1.20,-11.3,0.0,-49.0,90.4,111.3,1.1,-6999,,,
01/16/2012 05:00,1.20,-11.5,0.0,-52.9,85.3,100.1,1.5,-6999,,,
01/16/2012 06:00,1.20,-11.5,0.0,-29.7,85.6,92.1,1.8,-6999,,,
01/16/2012 07:00,1.20,-11.8,0.0,-29.3,84.2,85.5,1.9,-6999,,,
01/16/2012 08:00,1.20,-11.9,0.0,-23.2,84.0,93.0,1.8,-6999,,,
01/16/2012 09:00,1.20,-12.3,26.7,-34.4,84.2,88.3,1.6,-6999,,,
01/16/2012 10:00,1.20,-12.0,88.5,37.7,85.5,83.7,1.6,-6999,,,
01/16/2012 11:00,1.30,-11.6,127.4,66.4,84.2,93.9,2.1,-6999,,,
01/16/2012 12:00,1.30,-10.8,261.6,149.8,80.7,86.4,1.9,-6999,,,
01/16/2012 13:00,1.30,-9.8,360.7,205.9,70.4,81.2,2.3,-6999,,,
01/16/2012 14:00,1.30,-10.0,226.9,136.2,69.0,90.7,2.3,-6999,,,
01/16/2012 15:00,1.30,-9.8,231.2,133.5,68.4,79.5,2.2,-6999,,,
01/16/2012 16:00,1.30,-9.4,197.7,68.9,64.7,94.7,1.6,-6999,,,
01/16/2012 17:00,1.30,-8.9,181.7,85.3,58.1,89.9,2.0,-6999,,,
01/16/2012 18:00,1.30,-10.6,0.0,-74.0,59.2,110.6,0.6,-6999,,,
01/16/2012 19:00,1.30,-10.8,0.0,-49.7,57.3,176.6,0.0,-6999,,,
01/16/2012 20:00,1.30,-10.9,0.0,-82.4,54.6,264.4,0.2,-6999,,,
01/16/2012 21:00,1.30,-10.7,0.0,-73.8,57.1,295.4,0.2,-6999,,,
01/16/2012 22:00,1.30,-10.3,0.0,-72.8,58.3,10.4,0.5,-6999,,,
01/16/2012 23:00,1.30,-10.4,0.0,-77.3,60.3,330.2,1.2,-6999,,,
01/17/2012 00:00,1.30,-9.6,0.0,-49.3,58.4,340.3,2.0,-6999,,,
01/17/2012 01:00,1.30,-9.1,0.0,-50.5,54.8,334.9,2.2,-6999,,,
01/17/2012 02:00,1.30,-9.1,0.0,-29.6,54.8,343.9,1.1,-6999,,,
01/17/2012 03:00,1.30,-9.0,0.0,-31.3,53.1,350.0,1.4,-6999,,,
01/17/2012 04:00,1.30,-9.1,0.0,-28.9,52.5,330.2,1.3,-6999,,,
01/17/2012 05:00,1.30,-9.2,0.0,-38.4,52.9,329.7,1.8,-6999,,,
01/17/2012 06:00,1.30,-8.7,0.0,-25.4,51.3,340.2,1.6,-6999,,,
01/17/2012 07:00,1.30,-8.7,0.0,-21.8,52.2,348.3,1.5,-6999,,,
01/17/2012 08:00,1.30,-9.0,0.0,-27.4,50.8,316.2,2.7,-6999,,,
01/17/2012 09:00,1.30,-9.7,20.8,-27.4,54.1,313.8,3.9,-6999,,,
01/17/2012 10:00,1.30,-9.0,63.9,19.4,50.1,326.1,3.5,-6999,,,
01/17/2012 11:00,1.30,-9.3,74.6,43.7,57.8,316.1,3.1,-6999,,,
01/17/2012 12:00,1.30,-8.8,146.0,91.7,55.7,314.2,3.7,-6999,,,
01/17/2012 13:00,1.30,-8.2,155.0,96.0,51.1,333.7,3.4,-6999,,,
01/17/2012 14:00,1.30,-7.8,146.0,91.2,51.4,324.4,3.6,-6999,,,
01/17/2012 15:00,1.30,-7.9,84.7,40.3,51.5,303.1,3.9,-6999,,,
01/17/2012 16:00,1.30,-6.5,76.7,34.7,48.5,353.3,2.6,-6999,,,
01/17/2012 17:00,1.30,-5.7,52.2,17.4,47.9,353.3,3.3,-6999,,,
01/17/2012 18:00,1.30,-5.5,0.0,-23.0,46.4,356.5,2.5,-6999,,,
01/17/2012 19:00,1.30,-5.6,0.0,-22.1,47.0,64.7,1.4,-6999,,,
01/17/2012 20:00,1.30,-5.6,0.0,-21.8,46.7,99.9,1.6,-6999,,,
01/17/2012 21:00,1.30,-5.4,0.0,-23.9,45.1,124.0,2.2,-6999,,,
01/17/2012 22:00,1.30,-5.3,0.0,-22.2,43.3,120.0,3.3,-6999,,,
01/17/2012 23:00,1.30,-4.8,0.0,-20.3,40.2,107.6,4.9,-6999,,,
01/18/2012 00:00,1.30,-4.6,0.0,-20.0,39.0,106.0,5.1,-6999,,,
01/18/2012 01:00,1.30,-4.3,0.0,-18.5,38.4,90.8,5.1,-6999,,,
01/18/2012 02:00,1.30,-4.0,0.0,-17.1,41.7,74.2,4.4,-6999,,,
01/18/2012 03:00,1.30,-3.8,0.0,-17.2,43.6,87.2,4.4,-6999,,,
01/18/2012 04:00,1.30,-3.8,0.0,-15.9,41.8,92.5,4.0,-6999,,,
01/18/2012 05:00,1.30,-3.7,0.0,-13.7,41.1,92.5,3.7,-6999,,,
01/18/2012 06:00,2.00,-5.0,0.0,-4.5,71.5,90.4,3.7,-6999,,,
01/18/2012 07:00,5.10,-6.0,0.0,0.6,92.4,79.3,1.3,-6999,,,
01/18/2012 08:00,9.50,-5.7,0.0,1.0,94.3,57.1,1.1,9.04,,,
01/18/2012 09:00,11.80,-5.4,0.0,-0.5,93.0,331.4,1.9,13.14,,,
01/18/2012 10:00,13.60,-5.0,0.0,-11.9,91.3,328.9,2.6,16.27,,,
01/18/2012 11:00,15.60,-4.0,50.1,24.3,92.2,353.4,2.8,13.17,,,
01/18/2012 12:00,18.00,-3.5,63.9,32.7,93.5,358.6,2.0,13.19,,,
01/18/2012 13:00,20.20,-3.0,63.9,27.7,94.8,5.9,1.9,14.76,,,
01/18/2012 14:00,21.90,-2.7,63.9,34.3,96.1,105.9,1.7,16.34,,,
01/18/2012 15:00,22.70,-2.0,31.4,8.5,95.9,83.6,2.3,24.73,,,
01/18/2012 16:00,24.80,-1.6,4.3,-12.0,96.8,84.0,2.8,26.73,,,
01/18/2012 17:00,27.20,-1.7,0.0,-9.9,98.1,80.9,3.2,36.67,,,
01/18/2012 18:00,29.60,-1.6,0.0,-2.1,98.6,79.4,2.5,37.17,,,
01/18/2012 19:00,32.00,-1.4,0.0,-0.4,99.1,85.4,2.0,37.18,,,
01/18/2012 20:00,34.30,-0.8,0.0,-0.2,99.3,81.8,2.2,36.24,,,
01/18/2012 21:00,36.40,-0.9,0.0,-0.4,99.5,71.8,2.5,37.21,,,
01/18/2012 22:00,39.00,-0.7,0.0,0.0,99.6,72.7,2.1,37.82,,,
01/18/2012 23:00,41.70,-0.8,0.0,1.8,99.7,79.0,1.5,39.97,,,
01/19/2012 00:00,43.80,-0.7,0.0,0.8,99.9,75.5,2.4,42.73,,,
01/19/2012 01:00,45.60,-0.4,0.0,-3.1,100.0,86.9,2.8,42.75,,,
01/19/2012 02:00,47.70,-0.4,0.0,-1.8,100.0,90.4,2.1,42.56,,,
01/19/2012 03:00,50.00,-0.5,0.0,0.5,100.0,76.9,2.4,41.57,,,
01/19/2012 04:00,50.70,-0.6,0.0,2.4,100.0,83.3,1.5,44.51,,,
01/19/2012 05:00,54.00,-0.6,0.0,1.2,100.0,80.3,1.7,48.04,,,
01/19/2012 06:00,54.20,-0.7,0.0,1.2,100.0,91.5,1.8,50.40,,,
01/19/2012 07:00,54.20,-0.8,0.0,1.7,100.0,94.1,1.3,53.14,,,
01/19/2012 08:00,54.20,-0.7,0.0,0.1,100.0,126.1,0.6,54.32,,,
01/19/2012 09:00,54.30,-0.5,0.0,-4.0,100.0,0.0,0.0,54.34,,,
01/19/2012 10:00,55.60,-0.5,0.0,-17.8,100.0,46.2,0.3,55.33,,,
01/19/2012 11:00,57.70,-0.6,0.0,-28.2,100.0,54.8,0.6,58.27,,,
01/19/2012 12:00,59.80,-0.6,0.0,-31.1,100.0,1.3,0.6,57.29,,,
01/19/2012 13:00,65.30,-0.5,0.0,-45.5,100.0,358.7,0.8,57.78,,,
01/19/2012 14:00,68.60,-0.5,0.0,-39.9,100.0,1.1,0.6,58.27,,,
01/19/2012 15:00,70.60,-0.6,0.0,-32.5,100.0,0.0,0.0,58.27,,,
01/19/2012 16:00,71.10,-0.5,0.0,-18.7,100.0,0.0,0.0,62.10,,,
01/19/2012 17:00,71.10,-0.5,0.0,-10.7,100.0,0.0,0.0,63.98,,,
01/19/2012 18:00,71.20,-0.4,0.0,-4.2,100.0,0.0,0.0,66.74,,,
01/19/2012 19:00,76.70,0.8,0.0,-5.9,100.0,0.0,0.5,66.10,,,
01/19/2012 20:00,81.70,2.2,0.0,-6.5,83.4,3.9,3.7,64.39,,,
01/19/2012 21:00,87.80,2.0,0.0,-6.1,83.3,76.7,3.4,64.37,,,
01/19/2012 22:00,89.50,1.4,0.0,-1.8,87.6,75.1,1.7,64.40,,,
01/19/2012 23:00,91.60,1.5,0.0,-1.2,86.5,69.9,2.0,64.41,,,
01/20/2012 00:00,93.10,0.4,0.0,-0.8,94.3,88.3,3.3,64.09,,,
01/20/2012 01:00,94.20,0.0,0.0,-2.6,97.8,99.3,2.8,60.10,,,
01/20/2012 02:00,94.20,-0.7,0.0,1.4,99.3,99.1,2.9,63.96,,,
01/20/2012 03:00,94.20,-0.9,0.0,1.5,99.9,0.0,0.0,64.13,,,
01/20/2012 04:00,94.20,-0.7,0.0,1.2,100.0,0.0,0.0,67.88,,,
01/20/2012 05:00,94.20,-0.7,0.0,0.0,100.0,0.0,0.0,66.71,,,
01/20/2012 06:00,94.20,-0.7,0.0,-1.0,100.0,0.0,0.0,66.70,,,
01/20/2012 07:00,94.20,-0.8,0.0,-1.0,100.0,0.0,0.0,65.91,,,
01/20/2012 08:00,94.20,-0.8,0.0,-1.3,100.0,0.0,0.0,65.91,,,
01/20/2012 09:00,94.20,-0.7,0.0,-8.0,100.0,0.0,0.0,63.76,,,
01/20/2012 10:00,95.20,-0.6,26.1,-9.6,100.0,0.0,0.0,65.93,,,
01/20/2012 11:00,120.50,-0.2,133.6,-8.8,99.2,0.0,0.0,65.98,,,
01/20/2012 12:00,124.40,0.9,261.4,15.3,95.9,313.4,1.2,66.11,,,
01/20/2012 13:00,124.40,1.2,228.9,29.2,93.3,311.2,3.3,64.17,,,
01/20/2012 14:00,124.40,1.4,218.8,31.6,88.0,299.8,5.7,64.00,,,
01/20/2012 15:00,124.40,0.7,184.7,26.9,91.7,298.7,7.8,63.92,,,
01/20/2012 16:00,124.40,0.4,79.3,15.9,92.4,287.6,7.8,63.10,,,
01/20/2012 17:00,125.10,0.4,16.5,-4.9,94.2,298.5,5.2,64.28,,,
01/20/2012 18:00,126.60,0.8,0.0,-1.5,94.7,307.1,3.3,63.93,,,
01/20/2012 19:00,127.60,0.3,0.0,-2.2,95.9,289.8,5.3,62.30,,,
01/20/2012 20:00,128.50,0.1,0.0,-1.6,96.1,292.1,6.1,64.63,,,
01/20/2012 21:00,131.10,-0.3,0.0,-1.8,99.5,295.3,4.7,64.98,,,
01/20/2012 22:00,135.70,0.0,0.0,-0.6,98.5,301.4,4.8,55.57,,,
01/20/2012 23:00,141.10,0.7,0.0,1.8,95.4,303.1,6.7,63.92,,,
01/21/2012 00:00,145.80,0.9,0.0,2.2,94.9,307.9,5.9,63.15,,,
01/21/2012 01:00,149.10,1.7,0.0,3.7,93.7,304.2,5.9,63.25,,,
01/21/2012 02:00,150.90,1.7,0.0,4.4,94.7,306.7,6.5,61.27,,,
01/21/2012 03:00,151.00,1.9,0.0,2.7,95.1,296.9,8.5,59.71,,,
01/21/2012 04:00,151.00,2.6,0.0,1.5,93.4,306.6,8.6,59.40,,,
01/21/2012 05:00,151.00,3.5,0.0,-2.1,90.3,314.2,7.2,58.50,,,
01/21/2012 06:00,151.00,4.0,0.0,0.6,87.3,318.9,5.8,58.75,,,
01/21/2012 07:00,151.00,4.4,0.0,-3.3,84.2,335.3,3.5,58.59,,,
01/21/2012 08:00,151.00,4.0,0.0,3.7,84.4,337.5,3.8,55.98,,,
01/21/2012 09:00,151.00,3.4,0.0,-0.2,87.2,342.5,2.5,56.91,,,
01/21/2012 10:00,151.00,3.1,34.6,8.3,88.0,84.0,2.1,56.88,,,
01/21/2012 11:00,151.50,2.4,56.9,19.9,91.7,85.2,4.2,55.23,,,
01/21/2012 12:00,151.50,1.7,64.9,23.2,92.6,83.1,4.2,55.54,,,
01/21/2012 13:00,152.20,-0.1,53.2,15.3,97.9,91.8,5.0,54.38,,,
01/21/2012 14:00,152.70,-0.6,62.3,20.6,99.0,91.4,4.4,55.32,,,
01/21/2012 15:00,153.10,-0.9,119.3,21.0,98.8,96.9,5.1,55.29,,,
01/21/2012 16:00,153.10,-0.7,142.7,6.5,92.7,95.3,5.3,54.32,,,
01/21/2012 17:00,153.10,-1.2,70.8,-49.6,83.0,95.6,4.9,54.28,,,
01/21/2012 18:00,153.10,-1.3,21.3,-48.0,78.5,91.8,5.4,54.27,,,
01/21/2012 19:00,153.10,-1.8,0.0,-45.0,78.0,94.2,5.3,54.41,,,
01/21/2012 20:00,153.10,-2.6,0.0,-33.8,87.2,93.6,4.4,52.76,,,
01/21/2012 21:00,153.10,-3.0,0.0,-35.6,88.9,97.0,4.6,53.12,,,
01/21/2012 22:00,153.10,-3.2,0.0,-19.1,88.2,89.7,4.8,53.29,,,
01/21/2012 23:00,153.10,-4.1,0.0,-11.7,94.8,94.6,4.1,52.03,,,
01/22/2012 00:00,153.20,-4.3,0.0,-24.2,88.2,95.3,5.1,52.01,,,
01/22/2012 01:00,153.20,-4.6,0.0,-50.1,81.3,96.9,4.7,51.98,,,
01/22/2012 02:00,153.20,-5.3,0.0,-59.2,83.6,94.1,4.2,52.11,,,
01/22/2012 03:00,153.20,-5.9,0.0,-63.3,87.0,91.0,4.7,50.89,,,
01/22/2012 04:00,153.20,-6.2,0.0,-28.2,88.2,93.9,4.2,51.05,,,
01/22/2012 05:00,153.20,-6.6,0.0,-71.2,87.4,93.4,3.3,50.62,,,
01/22/2012 06:00,153.20,-7.0,0.0,-60.7,87.8,104.0,1.3,50.98,,,
01/22/2012 07:00,153.20,-7.4,0.0,-66.7,85.3,259.2,0.7,50.74,,,
01/22/2012 08:00,153.20,-6.5,0.0,-63.2,69.8,257.9,0.8,49.85,,,
01/22/2012 09:00,153.20,-6.6,0.0,-75.8,76.4,272.7,1.7,50.03,,,
01/22/2012 10:00,153.20,-6.0,62.3,-46.8,78.2,283.3,1.6,51.07,,,
01/22/2012 11:00,153.20,-4.0,225.3,9.4,72.6,300.3,1.8,51.06,,,
01/22/2012 12:00,153.20,-4.9,183.7,17.4,75.7,287.1,6.3,51.18,,,
01/22/2012 13:00,153.20,-4.6,189.6,32.4,71.8,296.4,6.2,51.01,,,
01/22/2012 14:00,153.20,-4.8,92.1,8.1,73.6,300.9,7.1,50.98,,,
01/22/2012 15:00,153.20,-4.8,165.6,29.9,78.6,295.9,8.3,50.99,,,
01/22/2012 16:00,153.20,-4.6,157.6,22.4,82.1,293.9,9.0,51.01,,,
01/22/2012 17:00,153.30,-4.7,21.8,-2.1,85.9,289.3,9.8,51.19,,,
01/22/2012 18:00,153.70,-4.7,0.0,-6.2,89.4,286.5,9.5,51.00,,,
01/22/2012 19:00,154.30,-4.7,0.0,-1.6,91.0,289.9,9.7,51.19,,,
01/22/2012 20:00,154.80,-4.7,0.0,-0.9,92.0,304.2,7.9,51.19,,,
01/22/2012 21:00,155.40,-4.7,0.0,-0.1,91.9,302.2,7.2,51.20,,,
01/22/2012 22:00,155.80,-4.5,0.0,0.3,91.5,300.2,6.9,51.80,,,
01/22/2012 23:00,156.20,-4.3,0.0,0.1,91.5,286.3,7.7,51.03,,,
01/23/2012 00:00,156.60,-4.1,0.0,0.2,91.0,285.0,7.4,51.25,,,
01/23/2012 01:00,156.60,-4.1,0.0,-2.9,92.5,286.3,7.8,51.05,,,
01/23/2012 02:00,156.70,-3.9,0.0,-2.4,92.5,287.8,6.9,51.27,,,
01/23/2012 03:00,156.70,-3.8,0.0,-7.4,95.7,288.8,7.3,51.27,,,
01/23/2012 04:00,156.90,-3.5,0.0,-4.9,92.6,296.0,6.2,51.11,,,
01/23/2012 05:00,157.30,-3.5,0.0,-2.0,92.3,303.7,6.0,52.28,,,
01/23/2012 06:00,157.40,-3.7,0.0,-4.0,92.6,286.8,6.2,51.10,,,
01/23/2012 07:00,157.60,-3.5,0.0,-2.8,92.2,288.5,5.4,51.31,,,
01/23/2012 08:00,158.00,-3.4,0.0,-2.1,92.3,281.6,5.2,52.49,,,
01/23/2012 09:00,158.30,-3.1,4.3,-8.5,91.4,281.8,4.0,52.13,,,
01/23/2012 10:00,158.60,-2.8,63.4,20.3,90.7,285.0,3.5,52.35,,,
01/23/2012 11:00,158.70,-2.1,154.9,24.9,89.4,284.4,2.1,53.00,,,
01/23/2012 12:00,158.70,-1.2,227.4,33.8,89.2,350.6,0.3,52.71,,,
01/23/2012 13:00,158.70,-1.3,231.6,43.5,93.4,77.4,0.9,49.36,,,
01/23/2012 14:00,158.70,-1.7,266.2,49.2,96.4,87.8,1.6,52.26,,,
01/23/2012 15:00,158.70,-1.6,292.8,-6999,94.5,78.0,1.8,53.44,,,
01/23/2012 16:00,158.70,-0.4,346.1,31.6,84.3,90.8,1.6,53.17,,,
01/23/2012 17:00,158.70,-2.6,96.9,25.1,96.4,77.6,1.8,52.37,,,
01/23/2012 18:00,158.70,-3.3,2.1,-9.6,99.4,102.8,2.1,52.11,,,
01/23/2012 19:00,158.70,-3.5,0.0,-20.9,99.3,98.9,1.2,52.09,,,
01/23/2012 20:00,158.70,-3.9,0.0,-56.0,98.3,142.1,0.9,52.44,,,
01/23/2012 21:00,158.70,-4.3,0.0,-62.8,95.2,283.4,0.3,52.02,,,
01/23/2012 22:00,158.70,-3.9,0.0,-58.2,84.6,281.2,0.2,52.05,,,
01/23/2012 23:00,158.70,-4.1,0.0,-59.7,85.3,242.3,0.2,51.25,,,
01/24/2012 00:00,158.70,-3.9,0.0,-62.8,73.3,248.5,0.5,50.30,,,
01/24/2012 01:00,158.70,-3.4,0.0,-58.9,56.4,241.3,1.5,51.12,,,
01/24/2012 02:00,158.70,-3.7,0.0,-51.1,53.3,243.6,0.3,51.29,,,
01/24/2012 03:00,158.70,-4.2,0.0,-56.9,56.0,246.3,0.2,51.24,,,
01/24/2012 04:00,158.70,-4.3,0.0,-53.9,58.3,47.2,0.1,50.26,,,
01/24/2012 05:00,158.70,-5.4,0.0,-51.4,78.1,0.0,0.0,44.30,,,
01/24/2012 06:00,158.70,-5.4,0.0,-47.6,77.6,44.2,0.0,45.48,,,
01/24/2012 07:00,158.70,-5.5,0.0,-35.2,79.6,0.0,0.0,48.39,,,
01/24/2012 08:00,158.70,-4.9,0.0,-4.6,90.9,295.1,0.1,48.25,,,
01/24/2012 09:00,158.70,-4.2,29.8,-11.2,93.7,276.2,0.1,49.29,,,
01/24/2012 10:00,158.70,-4.0,126.8,-7.4,86.7,285.5,2.3,49.11,,,
01/24/2012 11:00,158.70,-3.2,260.9,13.1,80.7,290.3,3.0,49.38,,,
01/24/2012 12:00,158.70,-3.3,303.0,26.7,81.7,286.3,6.1,49.37,,,
01/24/2012 13:00,158.70,-3.0,341.3,50.3,79.0,295.7,7.2,52.33,,,
01/24/2012 14:00,158.70,-3.0,285.4,47.3,78.5,307.0,7.4,50.76,,,
01/24/2012 15:00,158.70,-3.6,105.4,15.8,79.0,308.2,6.9,51.10,,,
